Series Name,Series Code,Country Name,Country Code,Year.1,Value
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2007,2.43
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2008,2.38
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2009,2.34
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2010,2.29
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2011,2.24
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2012,2.19
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2013,2.16
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kosovo,KSV,2014,2.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1967,7.406
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1968,7.384
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1969,7.338
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1970,7.263
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1971,7.155
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1972,7.016
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1973,6.851
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1974,6.664
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1975,6.464
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1976,6.264
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1977,6.068
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1978,5.881
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1979,5.699
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1980,5.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1981,5.295
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1982,5.042
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1983,4.746
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1984,4.414
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1985,4.059
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1986,3.696
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1987,3.349
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1988,3.039
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1989,2.782
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1990,2.593
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1991,2.487
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1992,2.456
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1993,2.486
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1994,2.564
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1995,2.668
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1996,2.771
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1997,2.851
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1998,2.893
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,1999,2.89
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2000,2.847
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2001,2.778
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2002,2.707
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2003,2.648
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2004,2.605
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2005,2.577
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2006,2.554
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2007,2.525
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2008,2.481
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2009,2.423
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2010,2.353
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2011,2.279
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2012,2.209
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2013,2.15
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kuwait,KWT,2014,2.105
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1967,5.112
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1968,5.034
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1969,4.961
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1970,4.892
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1971,4.815
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1972,4.724
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1973,4.615
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1974,4.492
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1975,4.365
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1976,4.247
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1977,4.15
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1978,4.082
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1979,4.044
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1980,4.035
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1981,4.046
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1982,4.068
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1983,4.086
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1984,4.097
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1985,4.093
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1986,4.073
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1987,4.039
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1988,3.992
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1989,3.875
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1990,3.63
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1991,3.58
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1992,3.52
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1993,3.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1994,2.9
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1995,3.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1996,2.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1997,2.6
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1998,2.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,1999,2.6
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2000,2.4
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2001,2.4
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2002,2.4
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2003,2.5
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2004,2.6
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2005,2.5
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2006,2.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2007,2.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2008,2.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2009,2.9
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2010,3.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2011,3.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2012,3.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2013,3.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Kyrgyz Republic,KGZ,2014,3.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1967,5.973
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1968,5.973
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1969,5.972
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1970,5.974
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1971,5.979
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1972,5.99
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1973,6.006
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1974,6.029
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1975,6.059
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1976,6.096
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1977,6.139
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1978,6.186
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1979,6.233
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1980,6.277
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1981,6.315
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1982,6.345
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1983,6.363
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1984,6.369
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1985,6.361
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1986,6.342
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1987,6.313
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1988,6.274
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1989,6.222
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1990,6.151
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1991,6.054
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1992,5.928
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1993,5.772
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1994,5.589
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1995,5.384
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1996,5.163
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1997,4.936
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1998,4.712
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,1999,4.498
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2000,4.304
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2001,4.132
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2002,3.984
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2003,3.857
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2004,3.75
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2005,3.66
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2006,3.582
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2007,3.511
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2008,3.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2009,3.368
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2010,3.293
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2011,3.215
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2012,3.138
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2013,3.063
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lao PDR,LAO,2014,2.991
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1967,1.8
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1968,1.83
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1969,1.88
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1970,1.96
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1971,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1972,2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1973,1.98
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1974,1.97
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1975,1.96
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1976,1.93
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1977,1.89
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1978,1.87
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1979,1.87
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1980,1.86
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1981,1.88
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1982,1.97
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1983,2.07
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1984,2.09
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1985,2.08
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1986,2.12
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1987,2.15
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1988,2.11
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1989,2.05
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1990,2.02
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1991,1.86
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1992,1.73
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1993,1.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1994,1.39
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1995,1.25
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1996,1.16
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1997,1.11
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1998,1.09
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,1999,1.16
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2000,1.25
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2001,1.22
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2002,1.26
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2003,1.32
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2004,1.29
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2005,1.39
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2006,1.46
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2007,1.54
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2008,1.58
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2009,1.46
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2010,1.36
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2011,1.33
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2012,1.44
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2013,1.52
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latvia,LVA,2014,1.52
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1967,5.295
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1968,5.181
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1969,5.064
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1970,4.948
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1971,4.836
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1972,4.73
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1973,4.629
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1974,4.534
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1975,4.444
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1976,4.357
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1977,4.271
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1978,4.182
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1979,4.092
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1980,3.997
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1981,3.898
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1982,3.796
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1983,3.692
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1984,3.587
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1985,3.482
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1986,3.379
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1987,3.279
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1988,3.182
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1989,3.09
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1990,3.002
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1991,2.919
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1992,2.841
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1993,2.765
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1994,2.691
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1995,2.617
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1996,2.543
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1997,2.468
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1998,2.39
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,1999,2.31
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2000,2.225
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2001,2.134
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2002,2.037
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2003,1.938
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2004,1.839
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2005,1.75
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2006,1.678
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2007,1.627
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2008,1.601
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2009,1.598
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2010,1.613
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2011,1.641
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2012,1.671
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2013,1.697
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lebanon,LBN,2014,1.714
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1967,5.803
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1968,5.805
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1969,5.807
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1970,5.808
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1971,5.807
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1972,5.802
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1973,5.794
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1974,5.78
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1975,5.761
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lesotho,LSO,1976,5.736
